2023-10-11 14:00:01,23,31,379
2023-10-11 14:00:09,23,30.9,342
2023-10-11 14:00:14,23,30.9,317
2023-10-11 14:00:19,23.1,31,310
2023-10-11 14:00:24,23,31,299
2023-10-11 14:00:29,23,31.1,288
2023-10-11 14:00:34,23.1,31.1,256
2023-10-11 14:00:39,23.1,31.1,245
2023-10-11 14:00:44,23.1,31.1,247
2023-10-11 14:00:49,23.1,31.1,256
2023-10-11 14:00:54,23.1,31,258
2023-10-11 14:00:59,23.1,30.9,259
2023-10-11 14:01:04,23.1,30.9,265
2023-10-11 14:01:10,23,30.9,266
2023-10-11 14:01:15,23.1,30.8,288
2023-10-11 14:01:20,23.1,30.8,287
2023-10-11 14:01:25,23,30.8,278
2023-10-11 14:01:30,23.1,30.9,262
2023-10-11 14:01:35,23,30.9,271
2023-10-11 14:01:40,23.1,30.9,287
2023-10-11 14:01:45,23.1,30.8,295
2023-10-11 14:01:50,23.1,30.8,312
2023-10-11 14:01:55,23.1,30.8,334
2023-10-11 14:02:00,23,30.8,360
2023-10-11 14:02:05,23.1,30.7,345
2023-10-11 14:02:11,23.1,30.7,370
2023-10-11 14:02:16,23.1,30.8,398
2023-10-11 14:02:21,23.1,30.8,354
2023-10-11 14:02:26,23.1,30.8,314
2023-10-11 14:02:31,23.1,30.8,319
2023-10-11 14:02:36,23.1,30.7,314
2023-10-11 14:02:41,23.1,30.7,362
2023-10-11 14:02:46,23.1,30.7,407
2023-10-11 14:02:51,23.1,30.8,452
2023-10-11 14:02:56,23.1,30.8,489
2023-10-11 14:03:01,23.1,30.8,526
2023-10-11 14:03:06,23.1,30.8,539
2023-10-11 14:03:11,23.1,30.8,547
2023-10-11 14:03:17,23.1,30.8,547
2023-10-11 14:03:22,23.1,30.9,532
2023-10-11 14:03:27,23.1,30.9,530
2023-10-11 14:03:32,23.2,30.9,548
2023-10-11 14:03:37,23.1,30.9,541
2023-10-11 14:03:42,23.2,30.8,523
2023-10-11 14:03:47,23.2,30.9,527
2023-10-11 14:03:52,23.2,30.9,530
2023-10-11 14:03:57,23.2,30.9,550
2023-10-11 14:04:02,23.2,30.9,541
2023-10-11 14:04:07,23.2,30.9,556
2023-10-11 14:04:12,23.3,30.9,567
2023-10-11 14:04:18,23.3,30.9,581
2023-10-11 14:04:23,23.3,30.9,549
2023-10-11 14:04:28,23.3,30.9,528
2023-10-11 14:04:33,23.3,30.9,547
2023-10-11 14:04:38,23.4,30.8,547
2023-10-11 14:04:43,23.4,30.8,552
2023-10-11 14:04:48,23.4,30.9,557
2023-10-11 14:04:53,23.4,30.9,552
2023-10-11 14:04:58,23.4,30.8,543
2023-10-11 14:05:03,23.4,30.8,547
2023-10-11 14:05:08,23.4,30.8,537
2023-10-11 14:05:13,23.4,30.7,519
2023-10-11 14:05:19,23.4,30.7,500
2023-10-11 14:05:24,23.4,30.7,465
2023-10-11 14:05:29,23.4,30.7,402
2023-10-11 14:05:34,23.5,30.6,390
2023-10-11 14:05:39,23.5,30.6,394
2023-10-11 14:05:44,23.5,30.6,417
2023-10-11 14:05:49,23.5,30.6,411
2023-10-11 14:05:54,23.4,30.6,351
2023-10-11 14:05:59,23.5,30.6,301
2023-10-11 14:06:04,23.5,30.6,263
2023-10-11 14:06:09,23.5,30.6,271
2023-10-11 14:06:14,23.5,30.5,310
2023-10-11 14:06:19,23.5,30.5,366
2023-10-11 14:06:25,23.5,30.5,424
2023-10-11 14:06:30,23.5,30.4,419
2023-10-11 14:06:35,23.5,30.4,372
2023-10-11 14:06:40,23.5,30.4,420
2023-10-11 14:06:45,23.5,30.3,496
2023-10-11 14:06:50,23.4,30.4,476
2023-10-11 14:06:55,23.5,30.4,463
2023-10-11 14:07:00,23.5,30.4,464
2023-10-11 14:07:05,23.5,30.3,508
2023-10-11 14:07:10,23.5,30.3,537
2023-10-11 14:07:15,23.5,30.3,541
2023-10-11 14:07:20,23.5,30.3,613
2023-10-11 14:07:26,23.5,30.3,608
2023-10-11 14:07:31,23.5,30.3,574
2023-10-11 14:07:36,23.5,30.3,567
2023-10-11 14:07:41,23.5,30.4,528
2023-10-11 14:07:46,23.5,30.4,445
2023-10-11 14:07:51,23.5,30.4,445
2023-10-11 14:07:56,23.5,30.3,547
2023-10-11 14:08:01,23.5,30.3,627
2023-10-11 14:08:06,23.5,30.2,632
2023-10-11 14:08:11,23.5,30.2,632
2023-10-11 14:08:16,23.5,30.2,631
2023-10-11 14:08:21,23.5,30.2,630
2023-10-11 14:08:27,23.6,30.2,629
2023-10-11 14:08:32,23.5,30.2,629
2023-10-11 14:08:37,23.5,30.2,629
2023-10-11 14:08:42,23.5,30.2,628
2023-10-11 14:08:47,23.5,30.1,629
2023-10-11 14:08:52,23.5,30.1,629
2023-10-11 14:08:57,23.6,30.1,627
2023-10-11 14:09:02,23.6,30.2,624
2023-10-11 14:09:07,23.5,30.2,603
2023-10-11 14:09:12,23.6,30.1,599
2023-10-11 14:09:17,23.6,30.1,563
2023-10-11 14:09:22,23.6,30.1,495
2023-10-11 14:09:28,23.6,30,402
2023-10-11 14:09:33,23.6,30,336
2023-10-11 14:09:38,23.6,30,300
2023-10-11 14:09:43,23.6,30,276
2023-10-11 14:09:48,23.6,30,264
2023-10-11 14:09:53,23.6,30.1,251
2023-10-11 14:09:58,23.6,30.1,249
2023-10-11 14:10:03,23.6,30.1,263
2023-10-11 14:10:08,23.6,30.1,276
2023-10-11 14:10:13,23.6,30.1,281
2023-10-11 14:10:18,23.6,30.1,284
2023-10-11 14:10:23,23.6,30.1,306
2023-10-11 14:10:28,23.6,30.1,328
2023-10-11 14:10:34,23.7,30.1,337
2023-10-11 14:10:39,23.6,30.1,347
2023-10-11 14:10:44,23.6,30.1,370
2023-10-11 14:10:49,23.6,30,414
2023-10-11 14:10:54,23.6,30,502
2023-10-11 14:10:59,23.7,30.1,596
2023-10-11 14:11:04,23.6,30,619
2023-10-11 14:11:09,23.6,30,621
2023-10-11 14:11:14,23.6,29.9,615
2023-10-11 14:11:19,23.6,29.9,620
2023-10-11 14:11:24,23.6,29.9,621
2023-10-11 14:11:29,23.6,29.8,620
2023-10-11 14:11:35,23.6,29.8,620
