2023-10-10 08:00:00,15.6,55.6,30
2023-10-10 08:00:07,15.7,55.7,30
2023-10-10 08:00:12,15.7,55.7,30
2023-10-10 08:00:17,15.7,55.7,30
2023-10-10 08:00:22,15.7,55.8,30
2023-10-10 08:00:27,15.8,55.8,31
2023-10-10 08:00:32,15.8,55.8,31
2023-10-10 08:00:37,15.7,55.8,31
2023-10-10 08:00:43,15.8,55.9,31
2023-10-10 08:00:48,15.8,55.9,32
2023-10-10 08:00:53,15.8,55.8,32
2023-10-10 08:00:58,15.8,55.8,32
2023-10-10 08:01:03,15.8,55.9,32
2023-10-10 08:01:08,15.8,55.8,32
2023-10-10 08:01:13,15.8,55.8,32
2023-10-10 08:01:18,15.8,55.8,32
2023-10-10 08:01:23,15.8,55.8,32
2023-10-10 08:01:28,15.8,55.8,32
2023-10-10 08:01:33,15.9,55.8,32
2023-10-10 08:01:38,15.8,55.9,32
2023-10-10 08:01:44,15.8,56,32
2023-10-10 08:01:49,15.8,56,32
2023-10-10 08:01:54,15.9,56,33
2023-10-10 08:01:59,15.8,55.9,33
2023-10-10 08:02:04,15.9,56,33
2023-10-10 08:02:09,15.9,56.1,33
2023-10-10 08:02:14,15.9,56.2,33
2023-10-10 08:02:19,15.9,56.2,33
2023-10-10 08:02:24,15.9,56.3,33
2023-10-10 08:02:29,15.9,56.3,32
2023-10-10 08:02:34,15.9,56.4,33
2023-10-10 08:02:39,15.9,56.5,33
2023-10-10 08:02:45,15.9,56.6,33
2023-10-10 08:02:50,16,56.8,33
2023-10-10 08:02:55,16,56.8,33
2023-10-10 08:03:00,15.9,56.8,33
2023-10-10 08:03:05,15.9,56.7,32
2023-10-10 08:03:10,16,56.7,33
2023-10-10 08:03:15,16,56.6,33
2023-10-10 08:03:20,16,56.6,32
2023-10-10 08:03:25,15.9,56.7,33
2023-10-10 08:03:30,16,56.7,33
2023-10-10 08:03:35,16,56.7,33
2023-10-10 08:03:41,16,56.7,33
2023-10-10 08:03:46,16,56.7,33
2023-10-10 08:03:51,16,56.7,34
2023-10-10 08:03:56,16,56.6,34
2023-10-10 08:04:01,16,56.6,34
2023-10-10 08:04:06,16,56.7,34
2023-10-10 08:04:11,16,56.7,34
2023-10-10 08:04:16,16,56.8,33
2023-10-10 08:04:21,16.1,56.9,34
2023-10-10 08:04:26,16,57,34
2023-10-10 08:04:31,16.1,57.1,34
2023-10-10 08:04:36,16.1,57.1,34
2023-10-10 08:04:42,16,57.2,34
2023-10-10 08:04:47,16,57.3,34
2023-10-10 08:04:52,16,57.3,34
2023-10-10 08:04:57,16.1,57.4,34
2023-10-10 08:05:02,16.1,57.5,34
2023-10-10 08:05:07,16.1,57.6,34
2023-10-10 08:05:12,16.1,57.8,34
2023-10-10 08:05:17,16.1,57.8,35
2023-10-10 08:05:22,16.1,57.8,35
2023-10-10 08:05:27,16.1,57.9,35
2023-10-10 08:05:32,16.1,57.9,35
2023-10-10 08:05:38,16.1,57.8,35
2023-10-10 08:05:43,16.1,57.7,35
2023-10-10 08:05:48,16.1,57.5,36
2023-10-10 08:05:53,16.1,57.4,36
2023-10-10 08:05:58,16.2,57.3,36
2023-10-10 08:06:03,16.2,57.3,36
2023-10-10 08:06:08,16.2,57.3,36
2023-10-10 08:06:13,16.2,57.3,36
2023-10-10 08:06:18,16.2,57.4,37
2023-10-10 08:06:23,16.2,57.3,37
2023-10-10 08:06:28,16.2,57.1,37
2023-10-10 08:06:34,16.2,56.9,38
2023-10-10 08:06:39,16.2,56.8,38
2023-10-10 08:06:44,16.3,56.7,38
2023-10-10 08:06:49,16.2,56.6,38
2023-10-10 08:06:54,16.3,56.5,38
2023-10-10 08:06:59,16.2,56.5,38
2023-10-10 08:07:04,16.2,56.5,38
2023-10-10 08:07:09,16.2,56.5,39
2023-10-10 08:07:14,16.2,56.6,38
2023-10-10 08:07:19,16.3,56.8,39
2023-10-10 08:07:24,16.3,56.9,39
2023-10-10 08:07:30,16.3,57,39
2023-10-10 08:07:35,16.3,57.1,39
2023-10-10 08:07:40,16.3,57,40
2023-10-10 08:07:45,16.3,57,40
2023-10-10 08:07:50,16.3,56.9,40
2023-10-10 08:07:55,16.3,56.9,40
2023-10-10 08:08:00,16.3,57,40
2023-10-10 08:08:05,16.3,56.9,40
2023-10-10 08:08:10,16.3,56.6,40
2023-10-10 08:08:15,16.3,56.5,40
2023-10-10 08:08:20,16.3,56.1,40
2023-10-10 08:08:26,16.3,56,40
2023-10-10 08:08:31,16.3,55.8,40
2023-10-10 08:08:36,16.3,55.6,41
2023-10-10 08:08:41,16.4,55.6,40
2023-10-10 08:08:46,16.3,55.5,41
2023-10-10 08:08:51,16.4,55.5,41
2023-10-10 08:08:56,16.4,55.4,41
2023-10-10 08:09:01,16.4,55.4,41
2023-10-10 08:09:06,16.4,55.3,41
2023-10-10 08:09:11,16.4,55.3,41
2023-10-10 08:09:16,16.4,55.3,42
2023-10-10 08:09:21,16.4,55.3,42
2023-10-10 08:09:27,16.4,55.2,42
2023-10-10 08:09:32,16.4,55.2,42
2023-10-10 08:09:37,16.4,55,42
2023-10-10 08:09:42,16.4,55,42
2023-10-10 08:09:47,16.4,54.9,43
2023-10-10 08:09:52,16.4,54.9,43
2023-10-10 08:09:57,16.4,54.8,43
2023-10-10 08:10:02,16.4,54.7,43
2023-10-10 08:10:07,16.5,54.7,43
2023-10-10 08:10:12,16.5,54.7,43
2023-10-10 08:10:17,16.5,54.7,43
2023-10-10 08:10:22,16.4,54.7,43
2023-10-10 08:10:28,16.5,54.7,43
2023-10-10 08:10:33,16.4,54.6,43
2023-10-10 08:10:38,16.5,54.5,43
2023-10-10 08:10:43,16.5,54.4,43
2023-10-10 08:10:48,16.4,54.2,44
2023-10-10 08:10:53,16.4,54.2,44
2023-10-10 08:10:58,16.4,54.2,44
2023-10-10 08:11:03,16.4,54.2,44
2023-10-10 08:11:08,16.5,54.1,45
2023-10-10 08:11:13,16.5,54.1,45
2023-10-10 08:11:18,16.5,54.1,45
2023-10-10 08:11:24,16.5,54.1,45
2023-10-10 08:11:29,16.5,54.1,45
2023-10-10 08:11:34,16.5,54.1,45
2023-10-10 08:11:39,16.5,54.1,45
2023-10-10 08:11:44,16.5,54.1,46
2023-10-10 08:11:49,16.5,54.1,46
2023-10-10 08:11:54,16.5,54.1,46
2023-10-10 08:11:59,16.5,54.1,46
2023-10-10 08:12:04,16.5,54,47
2023-10-10 08:12:09,16.5,54,47
2023-10-10 08:12:14,16.5,53.9,47
2023-10-10 08:12:19,16.5,53.9,47
2023-10-10 08:12:25,16.5,53.9,47
2023-10-10 08:12:30,16.5,53.8,47
2023-10-10 08:12:35,16.5,53.8,47
2023-10-10 08:12:40,16.5,53.8,47
2023-10-10 08:12:45,16.5,53.8,47
2023-10-10 08:12:50,16.5,53.8,48
2023-10-10 08:12:55,16.5,53.8,48
2023-10-10 08:13:00,16.5,53.8,49
2023-10-10 08:13:05,16.5,53.8,49
2023-10-10 08:13:10,16.5,53.8,49
2023-10-10 08:13:15,16.5,53.8,49
2023-10-10 08:13:20,16.5,53.8,49
2023-10-10 08:13:26,16.5,53.8,50
2023-10-10 08:13:31,16.5,53.8,50
2023-10-10 08:13:36,16.5,53.8,51
2023-10-10 08:13:41,16.5,53.7,51
2023-10-10 08:13:46,16.5,53.7,51
2023-10-10 08:13:51,16.5,53.8,52
2023-10-10 08:13:56,16.6,53.8,53
2023-10-10 08:14:01,16.6,53.7,53
2023-10-10 08:14:06,16.6,53.7,54
2023-10-10 08:14:11,16.6,53.7,54
2023-10-10 08:14:16,16.7,53.7,55
2023-10-10 08:14:21,16.6,53.7,56
2023-10-10 08:14:27,16.6,53.7,56
2023-10-10 08:14:32,16.6,53.7,56
2023-10-10 08:14:37,16.6,53.7,57
2023-10-10 08:14:42,16.6,53.6,57
2023-10-10 08:14:47,16.6,53.6,58
2023-10-10 08:14:52,16.6,53.5,58
2023-10-10 08:14:57,16.6,53.5,59
2023-10-10 08:15:02,16.6,53.5,60
2023-10-10 08:15:07,16.6,53.5,60
2023-10-10 08:15:12,16.7,53.5,60
2023-10-10 08:15:17,16.6,53.4,60
2023-10-10 08:15:22,16.6,53.4,61
2023-10-10 08:15:28,16.6,53.3,62
2023-10-10 08:15:33,16.6,53.3,62
2023-10-10 08:15:38,16.6,53.2,62
2023-10-10 08:15:43,16.7,53.1,63
2023-10-10 08:15:48,16.6,53.1,63
2023-10-10 08:15:53,16.6,53.2,63
2023-10-10 08:15:58,16.6,53.2,63
2023-10-10 08:16:03,16.7,53.1,64
2023-10-10 08:16:08,16.6,53.1,64
2023-10-10 08:16:13,16.6,53,64
2023-10-10 08:16:18,16.6,52.9,64
2023-10-10 08:16:24,16.6,52.8,64
2023-10-10 08:16:29,16.6,52.8,64
